Frame #,# Obj,X,Y,Z,Doppler,Intensity
200,4,0.09668,1.5449,-0.1123,0.356,6
200,4,0.19727,1.5684,-0.055664,0.356,7
200,4,0.14551,1.5459,0.00097656,-0.356,7
200,4,0.098633,1.5771,-0.06543,-0.356,7
201,5,0.09668,1.5439,-0.13281,0.356,7
201,5,0.098633,1.5693,-0.16992,0.356,7
201,5,0,1.6025,-0.16504,0.356,5
201,5,0.09668,1.5439,-0.13281,-0.356,7
201,5,0.14844,1.5664,-0.16113,-0.356,8
202,8,0.094727,1.5186,0.055664,0.356,8
202,8,0.19434,1.5371,0.091797,0.356,11
202,8,0.14844,1.5742,-0.0068359,0.356,11
202,8,0.15137,1.6035,0.025391,0.356,9
202,8,0.14258,1.5156,-0.050781,-0.356,8
202,8,0.19434,1.5391,-0.061523,-0.356,11
202,8,0.19727,1.5693,-0.024414,-0.356,11
202,8,0.10059,1.6025,-0.12891,-0.356,7
203,14,0.044922,1.4307,-0.10645,0.356,7
203,14,0.045898,1.4541,-0.16309,0.356,10
203,14,0.046875,1.4873,-0.12988,0.356,12
203,14,0.047852,1.5205,-0.0625,0.356,12
203,14,0.14551,1.5459,-0.0058594,0.356,13
203,14,0.14844,1.5742,-0.00097656,0.356,12
203,14,0.20117,1.5977,-0.039063,0.356,9
203,14,0,1.4229,-0.18457,-0.356,8
203,14,0.045898,1.4443,-0.23926,-0.356,12
203,14,0.046875,1.4766,-0.2207,-0.356,13
203,14,0.094727,1.5088,-0.18359,-0.356,14
203,14,0.14551,1.5391,-0.1377,-0.356,14
203,14,0.14844,1.5674,-0.15137,-0.356,12
203,14,0.10059,1.6064,-0.064453,-0.356,8
204,10,0,1.4053,0.019531,0.356,7
204,10,0,1.4346,0.041016,0.356,8
204,10,0.094727,1.4805,-0.34668,0.356,7
204,10,0.048828,1.5244,-0.29102,0.356,8
204,10,0.19727,1.5459,-0.26855,0.356,7
204,10,-0.043945,1.4053,0.0068359,-0.356,9
204,10,-0.089844,1.4326,-0.012695,-0.356,10
204,10,-0.1377,1.458,0.025391,-0.356,7
204,10,0.14551,1.4961,-0.3877,-0.356,8
204,10,0.14844,1.5225,-0.40332,-0.356,7
205,37,0,1.3477,0,0,9
205,37,0,1.377,-0.014648,0,29
205,37,0.043945,1.4053,-0.013672,0,59
205,37,0.044922,1.4346,-0.014648,0,78
205,37,0.045898,1.4639,-0.010742,0,69
205,37,0.046875,1.4932,-0.014648,0,42
205,37,0.047852,1.5195,0.083008,0,16
205,37,0.073242,2.2979,0.4541,0,8
205,37,0,1.3672,-0.16309,0.356,8
205,37,-0.043945,1.3975,-0.15137,0.356,16
205,37,0,1.4268,-0.1582,0.356,19
205,37,-0.045898,1.4492,-0.20215,0.356,17
205,37,0,1.4639,-0.29492,0.356,9
205,37,0.048828,1.5371,-0.20898,0.356,12
205,37,0.049805,1.5645,-0.22559,0.356,12
205,37,0.050781,1.6016,-0.16504,0.356,8
205,37,0.048828,1.5508,0.035156,0.71201,8
205,37,0,1.373,-0.10059,-0.71201,24
205,37,0.043945,1.4023,-0.087891,-0.71201,49
205,37,0.044922,1.4307,-0.10059,-0.71201,63
205,37,0.045898,1.459,-0.11523,-0.71201,56
205,37,0,1.4902,-0.10742,-0.71201,34
205,37,0,1.5215,-0.072266,-0.71201,15
