Frame #,# Obj,X,Y,Z,Doppler,Intensity
221,1,1.8779,0,-3.2637,-0.356,3
222,8,0.094727,2.9766,0.63965,0,4
222,8,-2.9229,0.72461,0.18848,0.356,5
222,8,-2.9512,0.66211,0.36523,0.356,5
222,8,1.7734,0,-3.1299,0.356,4
222,8,1.6699,0.51074,-2.8457,0.71201,3
222,8,-2.9512,0.73145,0.19043,0,3
222,8,1.6973,0,-2.7588,0.356,4
222,8,-0.094727,3.0205,0.37988,0.356,4
223,4,0.31348,2.3301,-2.3711,0.356,4
223,4,1.8613,0.5127,-2.6875,-0.356,5
223,4,-1.8779,0.9834,-2.5801,0.356,3
223,4,-1.9648,0,3.1777,-0.356,3
224,3,0.28809,3.0469,0.30371,0.356,8
224,3,0.19434,3.0703,0.41406,0.356,9
224,3,2.0371,0,-2.7705,0.356,5
225,1,0.29102,3.0615,0.42773,0.356,7
226,12,0.09375,2.9854,0.068359,0.356,7
226,12,0,2.9941,0.36523,0.356,8
226,12,0.094727,3.0029,0.50195,0.356,8
226,12,0.20898,1.6025,-2.9219,0.356,3
226,12,0.094727,2.9736,0.49707,-0.356,6
226,12,0.52148,1.2422,3.0547,-0.356,4
226,12,1.6807,0,-2.6143,0.356,4
226,12,1.791,0,-2.624,0.356,5
226,12,1.9033,0,-2.4961,0.356,5
226,12,1.7734,0.47656,-2.7881,0.356,3
226,12,1.6973,0,-2.875,-0.356,4
226,12,1.8779,0,2.9219,-0.356,4
227,3,1.6553,0,-3.1016,0.356,4
227,3,1.8779,0,3.2637,0.356,5
227,3,1.8779,0,3.1318,-0.356,4
228,7,0,2.8896,0.24609,0.356,8
228,7,0,2.9053,0.36816,0.356,7
228,7,0,2.8564,0.49902,0.71201,8
228,7,0,2.8359,0.44531,1.424,6
228,7,0,2.8682,0.42773,1.424,5
228,7,1.7217,0.70215,-2.2246,0.71201,5
228,7,1.6309,1.1396,-2.1094,1.424,3
229,7,0.10449,3.3311,0.20898,0.356,2
229,7,0.087891,2.7666,0.49121,-1.78,7
229,7,0,2.7705,0.62793,-1.78,8
229,7,0.089844,2.8291,0.47363,-1.78,7
229,7,1.582,0,-2.46,-1.78,4
229,7,1.6865,0,-2.3086,-1.78,5
229,7,1.6143,0,-2.5117,-1.78,4
232,19,0,2.9814,0.1875,0,5
232,19,0,3.0059,0.25391,0,10
232,19,0,3.042,0.16016,0,12
232,19,0,3.0557,0.3457,0,10
232,19,0,2.9785,-0.2334,0.356,6
232,19,0,3.0166,0,0.356,14
232,19,0,3.0352,0.25781,0.356,19
232,19,0,3.0439,0.43652,0.356,17
232,19,0.09668,3.0674,0.46875,0.356,11
232,19,0.094727,2.9912,0.56543,0.71201,8
232,19,1.7578,0,-3.1025,-0.356,4
232,19,1.7734,0,-3.1299,-0.356,4
232,19,1.8672,0.64648,-2.2402,0,3
232,19,1.6807,0,-2.749,0.356,5
232,19,1.791,0,-2.4287,0.356,9
232,19,1.8086,0.63379,-2.3672,0.356,11
232,19,1.8262,0.85352,-2.3223,0.356,10
232,19,1.8438,0.95996,-2.3066,0.356,6
232,19,0.52148,1.875,2.7129,-0.356,3
249,6,0,3.0303,0.31152,0,5
249,6,0,3.0469,0.41406,0,6
249,6,0.094727,2.9893,0.39844,-0.356,7
249,6,0.094727,3.0303,0.29785,-0.356,9
249,6,0,3.0713,0.16211,-0.356,9
249,6,0,3.0938,0.2627,-0.356,7
250,2,0,3.0166,-0.056641,-0.356,6
250,2,0,3.0459,0.045898,-0.356,6
252,25,1.7432,0.74316,-2.6777,0.71201,5
252,25,1.9648,0,-2.6895,0.71201,9
252,25,1.8779,0,-2.7705,0.71201,10
252,25,0,2.9053,0.36816,1.068,7
252,25,0.092773,2.8906,0.62109,1.068,7
252,25,1.8447,1.5322,-2.2383,1.068,7
252,25,1.8613,1.1865,-2.4658,1.068,12
252,25,1.9824,1.2129,-2.3975,1.068,14
252,25,0,2.8359,0.73242,1.424,7
252,25,0,2.9258,0.43652,1.424,7
252,25,1.7432,1.5068,-2.335,1.424,4
252,25,1.8613,1.791,-2.0684,1.424,7
252,25,1.8779,1.5322,-2.2969,1.424,8
252,25,1.9824,0,-2.7129,1.78,3
252,25,-1.8447,0,-2.8701,0.71201,3
252,25,0.10352,1.4902,-2.9531,0.71201,5
252,25,0.20898,0.20703,3.3262,0.71201,6
252,25,1.7393,0,-2.4961,1.068,4
252,25,1.8486,0.95703,-2.1016,1.068,4
252,25,-1.8447,0,-3.2061,1.068,4
252,25,1.5557,0.41797,-2.4463,1.424,4
252,25,1.5713,1.1641,-2.2197,1.424,4
252,25,-1.7578,1.4355,-2.4082,1.424,4
252,25,-1.6699,1.4453,-2.5039,1.424,5
252,25,-1.5654,1.8516,-2.2959,1.78,2
253,4,0.094727,2.9268,0.72461,0.356,9
253,4,0.094727,2.9844,0.60449,0.356,13
253,4,0.19238,3.0205,0.5459,0.356,14
253,4,0.09668,3.0781,0.38867,0.356,11
255,5,0,3.0391,0.20117,0,5
255,5,0,3.0742,0.084961,0,7
255,5,0,3.1006,0.16309,0,7
255,5,0,3.0596,0.31543,0.356,12
255,5,0.09668,3.082,0.35742,0.356,12
256,15,0.29102,3.0801,0.26367,0,5
256,15,0.18848,3.0098,0.068359,0.356,5
256,15,0.094727,3.0283,0.31055,0.356,8
256,15,0.095703,3.0498,0.38574,0.356,11
256,15,0.19434,3.0742,0.3877,0.356,12
256,15,0.19629,3.0957,0.44727,0.356,9
256,15,0.094727,3.04,0.1582,-0.356,7
256,15,0.19238,3.0625,0.20313,-0.356,11
256,15,0.19434,3.083,0.3125,-0.356,12
256,15,0.19629,3.1055,0.37402,-0.356,10
256,15,1.9795,0,-2.8281,0.356,3
256,15,1.7295,0,-2.6094,0.356,6
256,15,1.959,0.67871,-2.3506,0.356,5
256,15,1.9033,0,-2.9082,-0.356,5
256,15,1.9219,0,-2.7607,-0.356,6
257,2,0.095703,3.0615,0.27539,-0.356,10
257,2,0.09668,3.0918,0.25977,-0.356,11
258,36,0,2.8779,0.35156,0,6
258,36,0,2.8994,0.41602,0,8
258,36,0,2.9277,0.41992,0,7
258,36,0,2.9629,0.38477,0,5
258,36,0,2.8916,-1.6699,0,3
258,36,0,2.8613,0.46777,0.356,10
258,36,0,2.8867,0.49707,0.356,15
258,36,0,2.9063,0.55371,0.356,16
258,36,0,2.9316,0.57617,0.356,12
258,36,1.7432,0,-2.8193,0.356,5
258,36,1.7578,0,-2.9717,0.356,8
258,36,1.7734,0,-3.0127,0.356,9
258,36,0,2.8486,0.54297,0.71201,7
258,36,0,2.8857,0.5,0.71201,10
258,36,0,2.9102,0.53027,0.71201,10
258,36,0,2.8926,0.74707,0.71201,7
258,36,1.7578,1.3018,-2.4834,0.71201,6
258,36,1.9824,0,-2.8301,0.71201,7
258,36,1.8779,0,-3.1318,-0.356,4
258,36,1.7217,0,-2.4873,0,4
258,36,1.6475,0,-2.5625,0,5
258,36,1.7568,0,-2.6338,0,5
258,36,1.5869,0.42676,-2.4951,0,3
258,36,1.6699,0,3.3389,0,3
258,36,1.6309,0,-2.6172,0.356,6
258,36,1.6475,0.15234,-2.417,0.356,9
258,36,1.6641,0,-2.4814,0.356,9
258,36,3.0752,1.0654,-0.41016,0.356,3
258,36,-1.9648,0.82031,-2.5332,0.356,5
258,36,-1.8779,0.9834,-2.5801,0.356,6
258,36,1.7217,0,-2.7842,0.71201,5
258,36,1.6475,0,-2.5625,0.71201,6
258,36,1.7568,0,-2.4033,0.71201,6
258,36,1.5869,1.1758,-2.2412,0.71201,4
258,36,-1.8613,1.791,-2.0684,0.71201,4
258,36,0.20898,2.2813,-2.4287,0.71201,5
259,2,0,3.001,0.30859,0.356,6
259,2,0.094727,3.0264,0.32813,0.356,6
260,1,1.9824,0,-3.0547,0.356,4
261,4,0,2.9736,0.28418,0.356,6
261,4,0.094727,2.9912,0.37793,0.356,7
261,4,1.6699,0,-2.9971,0.356,3
261,4,0.41699,3.2061,0.83496,0.356,2
262,2,1.8779,0,3.2637,-0.356,4
262,2,0.20898,1.6025,-2.9219,-0.356,3
280,4,0.094727,3.0146,0.072266,-0.356,9
280,4,0,3.0439,0.12207,-0.356,11
280,4,0.19238,3.0645,0.16992,-0.356,12
280,4,0.09668,3.0996,0.15723,-0.356,10
284,4,0.19043,3.0391,0.068359,0.356,7
284,4,0,3.0723,0.13574,0.356,8
284,4,0.09668,3.0762,0.41016,0.356,9
284,4,1.9404,0,-2.7871,0.356,5
285,2,0.19043,3.0273,0.27344,-0.356,7
285,2,0,3.0664,0.24023,-0.356,6
286,4,0,3.0332,0.50781,0,5
286,4,0.094727,3.0225,0.36523,0.356,9
286,4,0,3.0498,0.39648,0.356,11
286,4,0,3.0664,0.48242,0.356,11
287,2,1.6699,0.99805,-2.7139,0.356,4
287,2,0.10449,2.7588,1.8779,0.356,3
289,6,1.8779,2.1396,-1.7451,-0.71201,3
289,6,2.0684,0,-2.8213,-0.356,5
289,6,2.0869,1.3262,-2.2441,-0.356,5
289,6,-1.6699,0.51074,2.8457,-0.71201,3
289,6,-1.8613,0,-2.8955,-0.356,3
289,6,-1.9824,0,-3.1299,-0.356,3
292,4,0,3.0098,0.20313,1.068,6
292,4,0,3.0391,0.21191,1.068,7
292,4,0.10449,1.3438,3.0547,-0.356,3
292,4,1.6699,0,3.3389,-0.356,3
293,3,0.094727,3.0371,0.20801,0.356,9
293,3,0,3.0723,0.12793,0.356,11
293,3,0.09668,3.0967,0.19434,0.356,10
325,2,0,2.71,0.2793,1.068,7
325,2,0,2.7256,0.39063,1.068,7
326,41,0,2.8389,0.42383,0,4
326,41,0,2.8945,0.16602,0,7
326,41,0,2.915,0.28906,0,7
326,41,0,2.9492,0.23047,0,6
326,41,0,2.8682,0.42773,0.356,8
326,41,0,2.8848,0.50391,0.356,9
326,41,0,2.918,0.48926,0.356,7
326,41,1.7432,0.46875,-2.7393,0.356,5
326,41,1.8613,0,-2.8379,0.356,8
326,41,1.8779,1.3125,-2.4287,0.356,9
326,41,1.8447,1.4277,-2.3057,0.71201,9
326,41,1.9648,1.2939,-2.3281,0.71201,15
326,41,1.9824,1.3789,-2.3057,0.71201,17
326,41,0,2.8564,0.49902,1.068,11
326,41,0,2.8936,0.4541,1.068,13
326,41,0,2.8955,0.60547,1.068,11
326,41,1.8447,1.4707,-2.2783,1.068,6
326,41,1.9648,1.4268,-2.248,1.068,10
326,41,1.8779,1.6172,-2.2373,1.068,10
326,41,0,2.8682,0.42773,1.424,6
326,41,0,2.8711,0.57813,1.424,7
326,41,2.0684,1.2256,-2.2744,1.424,6
326,41,1.8779,1.6172,-2.2373,1.424,5
326,41,0,2.8076,0.72461,1.78,5
326,41,1.9824,1.0967,-2.4521,1.78,4
326,41,1.7217,0,-2.6533,0,4
326,41,1.7393,0.85645,-2.1953,0,4
326,41,-1.9473,0,3.001,0.356,3
326,41,-1.8613,0,-3.1035,0.356,5
326,41,-1.8779,0,-3.0723,0.356,5
326,41,-1.7432,0,-3.001,0.71201,6
326,41,-1.8613,0,-2.7646,0.71201,9
326,41,-1.8779,0,-2.8936,0.71201,9
326,41,1.7217,0,-2.4707,1.068,7
326,41,1.6475,0,-2.5625,1.068,7
326,41,1.6641,0,-2.5332,1.068,6
326,41,-1.7734,1.1992,-2.5625,1.068,6
326,41,1.6309,0,-2.5371,1.424,5
326,41,1.4648,0.67578,-2.4453,1.424,4
326,41,-1.8779,2.2539,-1.5938,1.424,3
326,41,1.54,0,-2.7188,1.78,4
327,3,0,2.7969,0.76465,-2.136,7
327,3,0,2.7969,0.76465,-1.78,8
327,3,1.6309,0.6377,-2.3115,-2.136,4
330,8,0.094727,3.0117,0.14258,0.356,6
330,8,0,3.0439,-0.10156,0.356,8
330,8,0,3.0752,0,0.356,9
330,8,0,3.1035,0.076172,0.356,8
330,8,1.4482,0.68652,2.8955,-1.068,2
330,8,1.5654,0,3.1299,-1.068,2
330,8,1.7295,1.4893,-2.0605,0.356,5
