Frame #,# Obj,X,Y,Z,Doppler,Intensity
143,1,0,1.4248,-0.17383,-0.356,5
145,4,0,1.376,-0.40918,0.356,6
145,4,0,1.4014,-0.42383,0.356,6
145,4,0,1.3555,-0.4707,-0.356,6
145,4,0,1.3701,-0.51563,-0.356,6
146,14,0.2334,1.3232,-0.65332,0.356,8
146,14,0.19043,1.293,-0.78223,0.356,8
146,14,-0.24219,1.5313,-0.075195,0.356,8
146,14,0.27441,1.4072,-0.29688,-0.356,8
146,14,0.2334,1.3877,-0.50098,-0.356,13
146,14,0.23828,1.3936,-0.56543,-0.356,16
146,14,0.24219,1.377,-0.67383,-0.356,13
146,14,-0.32715,1.1914,0.83984,0.356,7
146,14,-0.33301,1.4863,-0.016602,0.356,8
146,14,0.19434,1.3789,-0.68555,0.356,6
146,14,-0.22852,0.82227,-1.1895,-0.356,7
146,14,-0.32715,1.3027,-0.65332,-0.356,10
146,14,-0.28516,1.4521,0.35938,-0.356,12
146,14,-0.29102,1.5127,0.19434,-0.356,11
147,43,0.087891,1.2695,-0.59766,0,8
147,43,0.13477,1.2266,-0.73242,0,24
147,43,0.1377,1.2813,-0.69531,0,49
147,43,0.18652,1.3057,-0.7002,0,69
147,43,0.14258,1.3604,-0.66895,0,69
147,43,0.14551,1.3936,-0.66797,0,48
147,43,-0.24707,1.5371,-0.28027,0,24
147,43,0,1.3564,-0.2334,0.356,14
147,43,0,1.3867,-0.2334,0.356,25
147,43,0,1.4131,-0.24805,0.356,38
147,43,0,1.4414,-0.25879,0.356,50
147,43,0,1.4658,-0.28711,0.356,56
147,43,0.047852,1.4854,-0.33203,0.356,50
147,43,0.048828,1.5,-0.39551,0.356,36
147,43,0.049805,1.5078,-0.47461,0.356,20
147,43,0,1.4004,-0.11914,0.71201,7
147,43,0,1.4219,-0.19238,0.71201,10
147,43,0,1.4502,-0.20605,0.71201,13
147,43,0,1.4775,-0.22168,0.71201,14
147,43,0.047852,1.4922,-0.30371,0.71201,13
147,43,0,1.5195,-0.31836,0.71201,9
147,43,0.046875,1.4395,-0.39648,-1.068,6
147,43,0,1.4385,-0.5,-1.068,5
147,43,0.22461,1.1367,-0.84668,-0.71201,20
147,43,0.1377,1.25,-0.75,-0.71201,43
147,43,0.18652,1.2705,-0.7627,-0.71201,63
147,43,0.14258,1.3281,-0.73242,-0.71201,64
147,43,0.14551,1.3633,-0.72852,-0.71201,47
147,43,0.098633,1.4209,-0.6875,-0.71201,24
147,43,0,1.3418,-0.30859,-0.356,10
147,43,0,1.3535,-0.38086,-0.356,20
147,43,0,1.3662,-0.44043,-0.356,48
147,43,0.091797,1.3359,-0.59375,-0.356,102
147,43,0.09375,1.3633,-0.60449,-0.356,151
147,43,0.14258,1.3672,-0.65527,-0.356,153
147,43,0.048828,1.4424,-0.57129,-0.356,114
147,43,0,1.4844,-0.5459,-0.356,59
147,43,0,1.4961,-0.59766,-0.356,22
147,43,-0.31348,1.3936,0.13477,0,14
147,43,-0.22852,1.4463,-0.033203,0,31
147,43,0.098633,1.4492,-0.625,0,23
147,43,0.046875,1.4395,-0.39648,-1.068,6
147,43,-0.14258,1.4277,-0.51074,-1.068,5
148,64,0.12891,1.3193,-0.37109,0,7
148,64,0.21973,1.3721,-0.21094,0,26
148,64,0.22461,1.4004,-0.22266,0,54
148,64,0.22852,1.4238,-0.25488,0,71
148,64,0.2334,1.4482,-0.2832,0,62
148,64,-0.23828,1.3564,-0.65039,0,38
148,64,-0.14551,1.4834,-0.43359,0,22
148,64,0,1.5225,-0.42676,0,16
148,64,-0.041992,1.3125,-0.30176,0.356,11
148,64,-0.042969,1.3418,-0.30469,0.356,28
148,64,-0.043945,1.376,-0.28516,0.356,53
148,64,-0.044922,1.4141,-0.24219,0.356,75
148,64,-0.045898,1.4482,-0.21191,0.356,85
148,64,-0.046875,1.4795,-0.20215,0.356,82
148,64,0,1.5068,-0.22461,0.356,70
148,64,0,1.5273,-0.27637,0.356,50
148,64,0.049805,1.541,-0.35156,0.356,29
148,64,0,1.3662,-0.16699,0.71201,8
148,64,0,1.3955,-0.16992,0.71201,15
148,64,-0.089844,1.4189,-0.19336,0.71201,22
148,64,0,1.458,-0.13379,0.71201,25
148,64,0,1.4893,-0.11035,0.71201,24
148,64,0,1.5195,-0.10254,0.71201,20
148,64,0,1.5381,-0.20703,0.71201,14
148,64,0.049805,1.5693,-0.18652,0.71201,9
148,64,0.13184,0.80859,-1.1426,-1.424,6
148,64,0.13477,1.002,-1.0195,-1.424,8
148,64,0.1377,1.0215,-1.04,-1.424,7
148,64,0.13965,1.1064,-0.99316,-1.424,6
148,64,0.21094,0.64844,1.1621,-1.068,9
148,64,0.21484,0.51953,-1.2568,-1.068,24
148,64,0.21973,0.87012,-1.082,-1.068,43
148,64,0.22461,0.97363,-1.0303,-1.068,55
148,64,0.22852,1.0508,-0.99414,-1.068,51
148,64,0.2334,1.0967,-0.9873,-1.068,33
148,64,-0.28516,1.2852,-0.76563,-1.068,19
148,64,0.16797,0.49414,-1.2422,-0.71201,12
148,64,0.21484,1.1191,-0.77246,-0.71201,42
148,64,0.17578,1.2568,-0.60449,-0.71201,93
