Frame #,# Obj,X,Y,Z,Doppler,Intensity
75,11,0,3.0703,0.17578,0,5
75,11,0,3.1016,0.14063,0,7
75,11,0,3.1338,0,0,6
75,11,0,3.0684,0.20703,-0.71201,7
75,11,0,3.1025,-0.12305,-0.71201,9
75,11,0.097656,3.1328,-0.014648,-0.71201,9
75,11,0.098633,3.1504,-0.26953,-0.71201,6
75,11,0,3.0732,0.12207,-0.356,11
75,11,0,3.1045,0.030273,-0.356,15
75,11,0,3.1338,-0.013672,-0.356,14
75,11,0,3.1631,0,-0.356,10
76,12,0.098633,3.1621,-0.00097656,0.356,6
76,12,0,3.1924,0,0.356,5
76,12,0,2.9912,-0.38867,-1.424,6
76,12,0,3.042,-0.15137,-1.424,6
76,12,0,2.9863,-0.073242,-1.068,9
76,12,0,3.0166,0.061523,-1.068,14
76,12,0,3.0459,0.041992,-1.068,15
76,12,0,3.0703,0.17578,-1.068,12
76,12,0,3.0986,0.19531,-1.068,5
76,12,0,3.0166,0,-0.71201,9
76,12,0,3.0381,0.21387,-0.71201,10
76,12,0,3.0635,0.27246,-0.71201,8
77,12,0,2.8975,-0.11523,-1.424,8
77,12,0,2.9238,-0.16602,-1.424,9
77,12,0,2.957,-0.084961,-1.424,8
77,12,0,2.9873,0,-1.424,5
77,12,0,2.8701,0,-1.068,8
77,12,0,2.8994,-0.05957,-1.068,15
77,12,0,2.9277,0.080078,-1.068,19
77,12,0,2.957,0.091797,-1.068,17
77,12,0,2.9805,0.20996,-1.068,10
77,12,0,2.8945,0.16895,-0.71201,8
77,12,0,2.9229,0.19434,-0.71201,10
77,12,0,2.9531,0.16797,-0.71201,9
78,3,0.099609,3.1846,0.19922,0.356,5
78,3,0.10059,3.2197,-0.022461,0.356,5
78,3,0,3.2344,0.33301,0.356,3
79,16,0,2.6885,0.1875,0,6
79,16,0,2.7041,0.33008,0,6
79,16,0,2.7227,0.40625,0,4
79,16,0,3.1846,-0.22266,0.356,4
79,16,0,3.2217,0,0.356,4
79,16,0.083008,2.6641,0.011719,-0.71201,8
79,16,0,2.6934,0.088867,-0.71201,13
79,16,0,2.7217,0.11816,-0.71201,15
79,16,0,2.752,0.079102,-0.71201,11
79,16,0.083008,2.6621,0.1084,-0.356,8
79,16,0,2.6934,0.088867,-0.356,13
79,16,0,2.7207,0.13379,-0.356,15
79,16,0,2.7441,0.22461,-0.356,11
79,16,0,3.1553,-0.21973,-0.356,6
79,16,0.099609,3.1904,0.073242,-0.356,7
79,16,0,3.2158,-0.20215,-0.356,4
97,2,0,3.0879,0.31836,-0.356,6
97,2,0,3.1338,0,-0.356,6
98,6,0,3.0742,0.075195,-0.71201,6
98,6,0,3.1035,-0.082031,-0.71201,6
98,6,0.094727,3.043,0.10938,-0.356,6
98,6,0,3.0752,0,-0.356,7
98,6,0,3.1035,-0.068359,-0.356,8
98,6,0,3.1328,0.076172,-0.356,6
99,13,0,2.9824,-0.1709,-1.424,7
99,13,0,3.0137,-0.13672,-1.424,8
99,13,0,3.0303,-0.31152,-1.424,6
99,13,0,2.9541,-0.16211,-1.068,10
99,13,0,2.9873,0,-1.068,18
99,13,0,3.0166,0,-1.068,22
99,13,0,3.0459,0.048828,-1.068,18
99,13,0,3.0674,0.2207,-1.068,10
99,13,0,2.958,-0.041016,-0.71201,7
99,13,0,2.9873,0.0097656,-0.71201,14
99,13,0,3.0146,0.10645,-0.71201,17
99,13,0,3.0439,0.12305,-0.71201,15
99,13,0,3.0469,0.41797,-0.71201,9
100,7,0,2.8701,-0.030273,-1.424,7
100,7,0,2.8994,-0.050781,-1.424,8
100,7,0,2.9268,0.10352,-1.424,6
100,7,0,2.8701,-0.030273,-1.068,8
100,7,0,2.8984,0.09668,-1.068,8
100,7,0,2.9199,0.22852,-1.068,7
100,7,0.10059,3.2139,0.20117,-0.356,4
101,7,0,2.7529,-0.041992,-1.068,10
101,7,0,2.7813,0.073242,-1.068,12
101,7,0,2.8115,0.015625,-1.068,11
101,7,0,2.8408,0,-1.068,6
101,7,0,2.751,0.10938,-0.71201,8
101,7,0,2.7773,0.1748,-0.71201,10
101,7,0,2.8047,0.19531,-0.71201,9
102,15,0,2.6621,0.12012,0,7
102,15,0,2.6748,0.32617,0,11
102,15,0,2.7119,0.25586,0,12
