Frame #,# Obj,X,Y,Z,Doppler,Intensity
662,11,-0.5127,1.9844,0.049805,0,6
662,11,-0.51953,2.0078,-0.14453,0,9
662,11,-0.52734,2.0371,-0.13281,0,10
662,11,-0.53418,2.0547,-0.25391,0,8
662,11,-0.5127,1.9678,-0.26465,-0.71201,5
662,11,-0.58496,1.9844,-0.21191,-0.71201,7
662,11,-0.52734,2.0352,-0.16406,-0.71201,8
662,11,-0.5127,1.9844,-0.067383,-0.356,12
662,11,-0.51953,2.0098,-0.12793,-0.356,18
662,11,-0.52734,2.0303,-0.21387,-0.356,20
662,11,-0.53418,2.0508,-0.2832,-0.356,16
663,4,-0.50488,1.9121,-0.41406,-0.356,6
663,4,-0.5127,1.9717,-0.23438,-0.356,9
663,4,-0.51953,2.0059,-0.17578,-0.356,11
663,4,-0.52734,2.041,-0.063477,-0.356,10
666,3,-0.8457,1.7168,-1.5459,0.356,8
666,3,-0.77832,1.7158,-1.6279,0.356,8
666,3,-0.94434,1.7334,-1.5645,0.356,6
667,7,-0.93359,1.5283,-0.87109,0,6
667,7,-0.82129,1.7207,-0.66895,0,6
667,7,-0.90625,1.2637,1.1484,0.356,10
667,7,-0.91992,1.0889,-1.3486,0.356,12
667,7,-0.87109,1.5391,-0.91602,0.356,11
667,7,-0.88379,1.7236,-0.57715,0.356,10
667,7,-0.89648,1.7949,-0.4209,0.356,9
668,8,-0.8584,1.7588,0.14746,0,6
668,8,-0.93359,1.7393,0.2627,0,6
668,8,-1.0107,1.7002,0.41406,0,5
668,8,-0.8457,1.7188,0.26172,0.356,7
668,8,-0.79688,1.7822,0.20117,0.356,12
668,8,-0.87109,1.7656,0.30176,0.356,12
668,8,-0.88379,1.7578,0.45996,0.356,10
668,8,-1.0254,1.6836,0.5625,0.356,8
669,12,-0.99609,1.7246,0,0,5
669,12,-0.94727,1.7842,-0.052734,0,7
669,12,-0.96094,1.7227,-0.55859,0,7
669,12,-0.91016,1.3447,-1.2998,0,6
669,12,-0.98145,1.6572,0.37793,0.356,5
669,12,-0.87109,1.7676,0.29004,0.356,11
669,12,-0.88379,1.8145,-0.10254,0.356,15
669,12,-0.89648,1.749,-0.58398,0.356,16
669,12,-0.91016,1.502,-1.1143,0.356,13
669,12,-0.85645,0.88184,-1.7139,0.356,9
669,12,-1.5332,0,-1.8838,0.356,3
669,12,-1.6475,1.3154,0.046875,0.356,5
670,10,-1.0547,1.668,-0.74316,0,5
670,10,-0.93555,1.7891,-0.70508,0,5
670,10,-1.0156,1.7715,-0.72656,0,4
670,10,-1.0107,1.7246,0.29785,0.356,7
670,10,-1.0254,1.7725,0.10742,0.356,9
670,10,-1.1045,1.7383,-0.28711,0.356,10
670,10,-1.0547,1.7344,-0.57129,0.356,11
670,10,-0.93555,1.7998,-0.67578,0.356,11
